MANUTENCAO EQUIPAMENTO ESCRITORIO;Migração;true
CANCELAMENTO CONTRATO;Migração;true
TOMADA DE CONTA ESPECIAL;Migração;true
ANALISE PROJETO HIDRAULICO SANITARIO;Migração;true
ASSISTENCIA FARMACEUTICA;Migração;true
ASSISTENCIA ODONTOLOGICA;Migração;true
ABERTURA CONCURSO INTERNO;Migração;true
AQUISICAO MAQUINA REGISTRADORA;Migração;true
AQUISICAO MATERIAL PROTECAO;Migração;true
CONTRATACAO PESSOAL;Migração;true
DEVOLUCAO CREDITO;Migração;true
INVENTARIO FISICO FINANCEIRO;Migração;true
RENOVACAO CONTRATO;Migração;true
SEGURO VIDA;Migração;true
SEGURO RISCO;Migração;true
SEGURO VEICULO;Migração;true
SEGURO BEM PATRIMONIAL;Migração;true
ALIENACAO BEM PATRIMONIAL;Migração;true
ALTERACAO FUNCAO;Migração;true
ALTERACAO TABELA PREGO;Migração;true
AQUISICAO BEBEDOURO;Migração;true
AQUISICAO GAS;Migração;true
AQUISICAO PASSE;Migração;true
AQUISICAO MATERIAL CAPOTARIA;Migração;true
AQUISICAO SOFTWARE;Migração;true
ASSEMBLEIA GERAL ORDINARIA;Migração;true
ASSEMBEIA ORDINARIA ACIONISTA;Migração;true
AUTORIZACAO PARA EXAME;Migração;true
AUXILIO CRECHE;Migração;true
AUXILIO DOENCA;Migração;true
AVALIACAO IMOVEL;Migração;true
BALANCETE ORCAMENTARIO;Migração;true
BALANCO PATRIMONIAL INTERMEDIARIO;Migração;true
COMPLEMENTACAO DIARIA;Migração;true
COMPLEMENTACAO SALARIAL;Migração;true
CONTRIBUICAO SOCIAL;Migração;true
COOPERATIVA HABITACIONAL;Migração;true
DEPRECIACAO BEM;Migração;true
CONSTRUCAO DE SALA;Migração;true
DEVOLUCAO EQUIPAMENTO;Migração;true
CANCELAMENTO LICENCA S/VENCIMENTO;Migração;true
ESTAGIO TECNICO EXTERIOR;Migração;true
ESTIMATIVA CUSTO;Migração;true
FINSOCIAL;Migração;true
FOTO AEREA;Migração;true
CRIACAO GRUPO TRABALHO;Migração;true
INDICE CUSTO VIDA;Migração;true
INFRACAO TRANSITO;Migração;true
LICENCA USO;Migração;true
LICITACAO TOMADA PRECO;Migração;true
LOCACAO EQUIPAMENTO;Migração;true
ALTERACAO REGULAMENTO;Migração;true
LOCACAO DE VEICULO;Migração;true
MANUTENCAO TELEFONICA;Migração;true
MINERACAO GEOCONOMICA;Migração;true
ELABORACAO NORMA;Migração;true
PAGAMENTO CORRECAO MONETARIA;Migração;true
PAGAMENTO ESTAGIARIO;Migração;true
PAGAMENTO MULTA;Migração;true
PARECER TECNICO;Migração;true
PARECER JURIDICO;Migração;true
PARTICIPACAO EVENTO;Migração;true
DEVOLUÇÃO DE SERVIDOR;Migração;true
PROGRAMA BOM MENINO;Migração;true
PRORROGACAO CONTRATO;Migração;true
PRORROGAÇÃO SUSPENSÃO CONTRATO;Migração;true
RECLAMACAO TRABALHISTA;Migração;true
REAJUSTE PREO                         .;Migração;true
REAJUSTE SALARIAL;Migração;true
ALTERACAO DOCUMENTO;Migração;true
REGIMENTO DE INTERNO;Migração;true
REGULARIZACAO REIVINDICACAO;Migração;true
CONSERVACAO MOBILIARIO;Migração;true
CONSERVACAO VEICULO;Migração;true
RETORNO SERVIDOR;Migração;true
TRANSFERENCIA SERVIDOR;Migração;true
VENDA PUBLICACAO;Migração;true
ACAO REPARACAO;Migração;true
ADIANTAMENTO TROCO COBRADO;Migração;true
ADVERTENCIA;Migração;true
AFASTAMENTO PROVISORIO;Migração;true
AGRESSAO FISICA;Migração;true
APLICACAO FINANCEIRA;Migração;true
ARROMBAMENTO BEM;Migração;true
AQUISICAO EQUIPAMENTO FOTOGRAFICO;Migração;true
ATROPELAMENTO;Migração;true
AUTORIZACAO DESCONTO;Migração;true
EMPRESTIMO BANCARIO;Migração;true
CAIXA ROTATIVO;Migração;true
CAIXA UNICO;Migração;true
CERTIDAO NEGATIVA;Migração;true
ABERTURA INVENTARIO;Migração;true
ABERTURA LEILAO;Migração;true
COMISSAO PREVENCAO ACIDENTE;Migração;true
COMUNICACAO IRREGULARIDADE;Migração;true
CONCESSAO LICENCA;Migração;true
CONTROLE NTA DEBITO CREDITO;Migração;true
CONSTITUIÇÃO  DE COMISSÃO;Migração;true
ALTERACAO ESTRUTURA ORGANIZACIONAL;Migração;true
CRIACAO POSTO POLICIAL;Migração;true
CONFECCAO AVISO;Migração;true
DEMONSTRATIVO CORRECAO MONETARIA;Migração;true
DEMONSTRATIVO REPARACAO DANO;Migração;true
DESVIO FUNCAO;Migração;true
DIFERENCA RECEITA;Migração;true
ELEICAO OPERARIO PADRAO;Migração;true
EXECUCAO OBRA;Migração;true
EXECUCAO SERVICO;Migração;true
FORNECIMENTO MATERIAL;Migração;true
IMPRESSAO GRAFICA;Migração;true
FALTA JUSTIFICADA;Migração;true
LIGACAO ENERGIA;Migração;true
PAGAMENTO PESSOAL;Migração;true
AQUISICAO MATERIAL;Migração;true
AQUISICAO ACESSORIO VEICULO;Migração;true
MANUTENCAO VEICULO;Migração;true
MANUTENCAO SERVICO BORRACHARIA;Migração;true
TERMO COMPROMISSO;Migração;true
AQUISICAO TICKET REFEICAO;Migração;true
ADVERTENCIA CONTRATUAL;Migração;true
ALOCACAO RECURSO;Migração;true
APROPRIACAO INDEBITA;Migração;true
AUTORIZACAO CREDENCIAMENTO;Migração;true
ALTERACAO CONTRIBUINTE;Migração;true
SEC. ASSUNTOS FUNDIARIOS;Migração;true
ALTERACAO REGIME ESPECIAL;Migração;true
AVOCACAO PROCESSO;Migração;true
AQUISICAO DE MATERIAL PERMANENTE;Migração;true
AQUISICAO TOLDO;Migração;true
AMPLIACAO PLANO INFORMATIZACAO;Migração;true
AUTORIZACAO PAGAMENTO;Migração;true
AFASTAMENTO SEDE OBJETO SERVICO;Migração;true
ACOMPANHAMENTO PERFORMANCE EMPREGADO;Migração;true
AUTO PRISAO;Migração;true
CONTRATACAO DE SERVICO;Migração;true
CONSERTO VEICULO;Migração;true
CONSERTO MOBILIARIO;Migração;true
COMUNICADO CONTRA SERVIDOR;Migração;true
CONFIRMACAO PAUTA;Migração;true
CONSERTO EQUIPAMENTO;Migração;true
CARTA PRECATORIO;Migração;true
CANCELAMENTO DE INSCRICAO;Migração;true
CONSULTA TRIBUTO;Migração;true
CONTRATO MANUTENCAO SERVICO;Migração;true
CONTRATO PRESTACAO SERVICO;Migração;true
CONTRATACAO CONSULTORIA;Migração;true
CONCESSAO BOLSA ESTUDO;Migração;true
DEFESA ACAO DEMOLITORIA;Migração;true
DEPOSITO BANCARIO;Migração;true
DISPENSA LICITACAO;Migração;true
DEVOLUCAO TRIBUTO;Migração;true
DEVOLUCAO VEICULO;Migração;true
PONTUAÇÃO DE INSCRITOS;Migração;true
DOACAO VEICULO;Migração;true
DELEGACAO PODERES;Migração;true
DOACAO MATERIAL;Migração;true
EXECUCAO REPARO;Migração;true
EXONERACAO CARGO;Migração;true
EXECUCAO FISCAL;Migração;true
ELABORACAO ORCAMENTO;Migração;true
ELEICAO COMISSAO EMPREGADO;Migração;true
FALTA RELEVADA;Migração;true
FUNCIONAMENTO RECLUSO;Migração;true
IMPLANTACAO SISTEMA INFORMATICA;Migração;true
INSTALACAO EQUIPAMENTO;Migração;true
IMPLEMENTACAO SISTEMA INFORMATICA;Migração;true
INCLUSAO PROJETO;Migração;true
ISENCAO ICMS;Migração;true
INSCRICAO DEBITO DIVIDA ATIVA;Migração;true
INFORMACAO CREDITO DEBITO INSS;Migração;true
INSCRICAO CONTA DESPESA;Migração;true
IMPLANTACAO SINALIZACAO;Migração;true
IDENTIFICACAO FUNCIONAL;Migração;true
ISONOMIA SALARIAL;Migração;true
LICENCA AMBIENTAL;Migração;true
LAUDO ACIDENTE TRAFEGO;Migração;true
LAUDO CADAVERICO;Migração;true
LAUDO SUBSTANCIA QUIMICA;Migração;true
LAUDO VISTORIA;Migração;true
LAUDO EFICIENCIA;Migração;true
LAUDO RETENCIDADE DISPARO;Migração;true
LAUDO AVALIACAO ECONOMICA;Migração;true
LAUDO LESOES CORPORAIS;Migração;true
MANUTENCAO MAQUINA;Migração;true
INSCRICAO ASSOCIACOES;Migração;true
BUSCA E APREENSAO;Migração;true
LAUDO BUSCA PESSOAL;Migração;true
ALTERACAO EDITAL;Migração;true
ORDEM BANCARIA;Migração;true
OCUPACAO AREA;Migração;true
PAGAMENTO DE ANUIDADE;Migração;true
PAGAMENTO PASEP;Migração;true
PAGAMENTO PENSAO;Migração;true
PARCELAMENTO DE DÉBITO;Migração;true
PLANO EXPANSAO URBANA;Migração;true
PRESTACAO CONTA;Migração;true
PAGAMENTO CONSELHO;Migração;true
PARTICIPACAO SEMINARIO;Migração;true
participacao estagio;Migração;true
PAGAMENTO TRIBUTO;Migração;true
RESSARCIMENTO DESPESA;Migração;true
REALIZACAO EXPOSICAO;Migração;true
RENOVACAO ASSINATURA;Migração;true
REVISAO TRIBUTO;Migração;true
RESSARCIMENTO DANO VEICULO;Migração;true
REINCORPORACAO BEM PATRIMONIAL;Migração;true
REVERSAO CREDITO;Migração;true
RECUPERACAO MATERIAL;Migração;true
REPOSICAO DE PAGAMENTO;Migração;true
REVISAO PROVENTO;Migração;true
SUSPENSAO CONTRATO;Migração;true
SALDO ORCAMENTARIO;Migração;true
APLICACAO PUNICAO;Migração;true
SUPERAVIT ORCAMENTO CORRENTE;Migração;true
TRANSFERENCIA BEM PATRIMONIAL;Migração;true
TRANSPORTE ESCOLAR;Migração;true
TRANSPORTE PUBLICO;Migração;true
TABELA TEMPORALIDADE DOCUMENTO;Migração;true
ACAO DIRETA INCONSTITUCIONALIDADE;Migração;true
APROVACAO DE PROPOSTA;Migração;true
ALTERACAO CARREIRA ATIVIDADE JURIDICA;Migração;true
ANULACAO INQUERITO ADMINISTRATIVO;Migração;true
APRECIACAO QUADRO DEMONSTRATIVO;Migração;true
AQUISICAO ARTIGO CAMA MESA BANHO;Migração;true
AQUISICAO EQUIPAMENTO ELETRONICO;Migração;true
AQUISICAO EQUIPAMENTO ESCRITORIO;Migração;true
AQUISICAO EQUIPAMENTO INFORMATICA;Migração;true
AQUISICAO EQUIPAMENTO REPROGRAFICO;Migração;true
AQUISICAO EQUIPAMENTO SEGURANCA;Migração;true
AQUISICAO EQUIPAMENTO TELECOMUNICACAO;Migração;true
AQUISICAO MATERIAL BIBLIOGRAFICO;Migração;true
AQUISICAO MATERIAL CINEMATOGRAFICO;Migração;true
AQUISICAO MATERIAL REPROGRAFICO;Migração;true
AQUISICAO MATERIAL VEICULO;Migração;true
AQUISICAO MATERIAL IDENTIFICACAO;Migração;true
AQUISICAO MATERIAL ODONTOLOGICO;Migração;true
AQUISICAO MATERIAL REFRIGERACAO;Migração;true
AQUISICAO MATERIAL REVESTIMENTO;Migração;true
AQUISICAO TITULARIDADE PERPETUO;Migração;true
CANCELAMENTO CONCORRENCIA PUBLICA;Migração;true
CANCELAMENTO RECURSO FINANCEIRO;Migração;true
CONTRATO TERMO RESPONSABILIDADE;Migração;true
DENUNCIA IRREGULARIDADE MOTORISTA;Migração;true
DESAPARECIMENTO BEM PATRIMONIAL;Migração;true
ELABORACAO PROJETO ARQUITETONICO;Migração;true
IRREGULARIDADE EXPLORACAO MINERAL;Migração;true
IRREGULARIDADE INQUERITO ADMINISTRATIVO;Migração;true
IRREGULARIDADE INQUERITO POLICIAL;Migração;true
IRREGULARIDADE POSTO ATENDIMENTO;Migração;true
APRESENTAÇÃO DE SERVIDOR;Migração;true
PAGAMENTO ANTECIPADO DECIMO TERCEIRO;Migração;true
RECONSTITUICAO PROCESSO ORIGINAL;Migração;true
REGULARIZAÇÃO DE DOCUMENTAÇÃO;Migração;true
CRIAÇAO DE AREA;Migração;true
MINUTA CONVENIO;Migração;true
CONTA PUBLICITARIA;Migração;true
EQUIPAMENTO;Migração;true
SOLICITA AUTORIZACAO ;Migração;true
HIPOTECA IMOVEL;Migração;true
AVALIACAO SERVIDOR;Migração;true
CANCELAMENTO APOSENTADORIA;Migração;true
DESPENSA ESTAGIO;Migração;true
CONSTRUCAO OBRA PUBLICA;Migração;true
CONSTRUCAO PARQUE;Migração;true
CONSTRUÇAO AREA DE LAZER;Migração;true
DENUNCIA IRREGULARIDADE;Migração;true
DENUNCIA ASSALTO;Migração;true
DESTINACAO AREA RURAL;Migração;true
DESTINAÇÃO IMOVEL;Migração;true
IMPLANTACAO COOPERATIVA;Migração;true
IMPLANTACAO POLO CINEMA VIDEO;Migração;true
INSPECAO MEDICA;Migração;true
INSPECAO SANITARIA;Migração;true
LIBERACAO ATIVIDADE INDUSTRIAL;Migração;true
INSTALACAO TELEFONICA;Migração;true
DEVOLUCAO IMPOSTO;Migração;true
ELABORACAO GRUPO DESPESA;Migração;true
EXECUCAO LIMPEZA PUBLICA;Migração;true
IRREGULARIDADE LICITACAO;Migração;true
IRREGULARIDADE CONTRATACAO PESSOAL;Migração;true
INCORPORACAO HORA EXTRA;Migração;true
INCORPORACAO SALARIAL;Migração;true
INDENIZACAO TRABALHISTA;Migração;true
INDENIZACAO BEM PUBLICO;Migração;true
LIBERACAO INSTALACAO;Migração;true
INCINERACAO BANDEIRA;Migração;true
ISENCAO TAXA;Migração;true
LIGACAO DE AGUA;Migração;true
PROJETO ATIVIDADE RURAL;Migração;true
PROJETO URBANISTICO;Migração;true
REGULARIZACAO VEICULO;Migração;true
REGULARIZAÇÃO DE LEI/COMPLEMENTAR;Migração;true
REGULARIZACAO USO PASSE;Migração;true
REINVIDICACAO SOCIAL;Migração;true
DUPLICIDADE TOMBAMENTO;Migração;true
TRANSFERENCIA RECURSOS;Migração;true
REVISÃO PENSÃO;Migração;true
REAJUSTE DE TARIFAS;Migração;true
MANUTENCAO EQUIPAMENTO;Migração;true
RECONHECIMENTO ESTABELECIMENTO;Migração;true
IMPLANTACAO LINHA ONIBUS;Migração;true
CONCESSAO MEDALHA;Migração;true
COMUNICACAO OBITO SERVIDOR;Migração;true
IRREGULARIDADE IMOVEL COMERCIAL;Migração;true
APLICACAO RECURSO;Migração;true
UTILIZACAO AREA;Migração;true
OCUPACAO FUNCAO;Migração;true
ORDEM PAGAMENTO;Migração;true
CONTRATACAO DE EMPRESA;Migração;true
CANCELAMENTO DESCONTO;Migração;true
DISPENSA FUNCAO;Migração;true
COMUNICACAO EXTRAVIO;Migração;true
EXECUCAO DEBITO JUIZO;Migração;true
CONTRATO FIGURACAO;Migração;true
CANCELAMENTO PAGAMENTO;Migração;true
TERMO DISTRATO;Migração;true
PAGAMENTO HONORARIO;Migração;true
PADRONIZ|CAO PLACA;Migração;true
PAGAMENTO FERIAS;Migração;true
RELATORIO DE SEMINÁRIO / CONGRESSO;Migração;true
FINANCEAMENTO BEM;Migração;true
PAGAMENTO ALUGUEL;Migração;true
PAGAMENTO DEBITO;Migração;true
PAGAMENTO AVUSO PREVIO;Migração;true
PAGAMENTO DE JETON;Migração;true
PAGAMENTO RECLAMACAO TRABALHISTA;Migração;true
PROCEDIMENTO NORMA EDIFICACAO;Migração;true
ACAO ADMINISTRATIVA;Migração;true
ALTERAÇÃO DE NGB;Migração;true
PAGAMENTO EMPRESTIMO COMPULSORIO;Migração;true
PAGAMENTO ENCARGO FINANCEIRO;Migração;true
ERRADICAÇÃO INVASÃO;Migração;true
AQUISICAO MEDALHA;Migração;true
PAGAMENTO INDENIZACAO TRANSPORTE;Migração;true
CONCESSAO PLACA;Migração;true
AUTORIZACAO TRAFEGO VEICULO;Migração;true
CONCESSAO GRATIFICACAO;Migração;true
DEFESA ACAO ADMINISTRATIVA;Migração;true
PROGRAMACAO PREVENCAO MORTALIDADE;Migração;true
CONCESSAO TROFEUS;Migração;true
TERMO PERMISSAO;Migração;true
IMPLANTACAO ESTATUA;Migração;true
PLANO TRABALHO;Migração;true
ALVARA DE FUNCIONAMENTO;Migração;true
REGULARIZACAO ATIVIDADE COMERCIAL;Migração;true
RESSARCIMENTO SALARIO;Migração;true
PROCESSO ESPECIAL;Migração;true
DEFINIÇÃO DE PARÂMENTROS CONSTRUTIVOS;Migração;true
CRIACAO CONSELHO;Migração;true
PROCEDIMENTO LEI;Migração;true
CONTAGEM TEMPO SERVICO;Migração;true
AQUISICAO MATERIAL ALFAIATARIA;Migração;true
CONVERSAO LICENCA PREMIO PECULIO;Migração;true
ISENCAO PAGAMENTO DESPESA;Migração;true
MANDADO CITAÇÃO INTIMAÇÃO;Migração;true
MANDADO JUDICIAL;Migração;true
MANUTENCAO APARELHO DOMESTICO;Migração;true
PROGRAMA DESENVOLVIMENTO RECUSRO;Migração;true
AUDITORIA;Migração;true
SUBSTITUICAO DE SERVIDOR;Migração;true
SENTENÇA JUDICIAL;Migração;true
PROGRAMA ALIMENTACAO;Migração;true
APLICACAO LEI;Migração;true
ESCRITURA IMOVEL;Migração;true
REMANEJAMENTO ;Migração;true
AQUISICAO MATERIAL BELICO;Migração;true
DEDUCAO PARCELA RECOLHIDA;Migração;true
EXCLUSAO NOME DEBITO FIRMA;Migração;true
FORNECIMENTO REFEICAO;Migração;true
INCINERACAO MATERIAL;Migração;true
INDENIZACAO PROPRIETARIO;Migração;true
INGRESSO RECEITA TRIBUTO;Migração;true
IMPLANTACAO SISTEMA LEITURA CODIGO;Migração;true
REPOSICAO BEM PATRIMONIAL;Migração;true
TERMO PRODUCAO BEM;Migração;true
SUBSTITUICAO DE CARGO;Migração;true
ALTERACAO FATURA;Migração;true
DOCUMENTO TECNICO;Migração;true
COMPROVANTE DESPESA REEMBOLSAVEL;Migração;true
CONTRATACAO DEMANDA;Migração;true
AQUISICAO EQUIPAMENTO LABORATORIO;Migração;true
AQUISICAO EQUIPAMENTO MANUTENCAO;Migração;true
PAGAMENTO JURO CORRECAO;Migração;true
APLICAÇÃO DE PENALIDADE A SERVIDOR;Migração;true
PROJETO TECNICO;Migração;true
SUBSTITUICAO CAUCAO;Migração;true
AUTORIZACAO FATURAMENTO REAJUSTE;Migração;true
CARTA FIANCA;Migração;true
IMPUGNACAO RECURSO;Migração;true
AMPLIACAO RESERVATORIO;Migração;true
AQUISICAO MATERIAL REDE AGUA;Migração;true
CADASTRO REDE;Migração;true
INTERFERENCIA REDE;Migração;true
LIGACAO CLANDESTINA;Migração;true
DOACAO BEM PATRIMONIAL;Migração;true
DEFESA ACAO USUCAPIAO;Migração;true
AQUISICAO MATERIAL EXPEDIENTE;Migração;true
HOMOLOGACAO COMPRA;Migração;true
REAJUSTE BOLSA DE ESTUDO;Migração;true
ALTERA PERIODO DE FÉRIAS;Migração;true
REIFICACAO IMPOSTO;Migração;true
COMUNICA FALTA DE MATERIAL DE EXPEDIENTE;Migração;true
COMUNICA DEBITO DE FATURAS;Migração;true
DEMONSTRATIVO DE RATEIO;Migração;true
TRANSPORTE COLETIVO;Migração;true
ALTERACAO DE INSTRUCAO;Migração;true
RECURSOS PARA REALIZACAO DE OBRAS;Migração;true
DESISTENCIA DE LOTE;Migração;true
DESOBSTRUCAO DE AREA ;Migração;true
SEM ASSUNTO - TERRACAP;Migração;true
SINDICANCIA DE LOTE;Migração;true
MATERIAL DE DIVULGAÇÃO;Migração;true
SOLICITAÇÃO CÓPIAS DE DOCUMENTOS  ;Migração;true
DEVOLUCAO SEGURIDADE;Migração;true
SEM ASSUNTO - GAB CIVIL;Migração;true
SEM ASSUNTO - SDU/DF;Migração;true
INCLUSÃO QUADRO PESSOAL GDF;Migração;true
REMANEJAMENTO LOTE;Migração;true
SEM ASSUNTO - PRG;Migração;true
LETRAS IMOBILIARIAS;Migração;true
JUNTAR DOCUMENTOS;Migração;true
PROCESSO DESAPARECIDO;Migração;true
SOLICITA TROCA DE INSCRICAO;Migração;true
SOLICITA INFORMACOES ;Migração;true
PROGRAMA DE DESLIGAMENTO VOLUNTÁRIO;Migração;true
LICENÇA SEM VENCIMENTO;Migração;true
PROGRAMAÇÃO DE CURSOS;Migração;true
PROJETO HABITACIONAL;Migração;true
INDICA  REPRESENTANTE GRUPO TRABALHO;Migração;true
ESTUDO PRELIMINAR ;Migração;true
SOLICITA ANÁLISE E MANIFESTAÇÃO;Migração;true
EDITAL CREDENCIAMENTO;Migração;true
RELATÓRIO VISTORIA;Migração;true
RELATÓRIO;Migração;true
RECOLHIMENTO INSS;Migração;true
RECOLHIMENTO FGTS;Migração;true
SUPLEMENTAÇÃO DE CRÉDITO;Migração;true
PAGAMENTO CURSOS;Migração;true
AQUISIÇÃO DE PRODUTOS ALIMENTICIOS;Migração;true
QUITAÇÃO ANTECIPADA;Migração;true
HABILITAÇÃO;Migração;true
HABILITAÇÃO;Migração;true
REMOÇÃO;Migração;true
PORTARIA CONJUNTA;Migração;true
PORTARIA CONJUNTA;Migração;true
CREDENCIAMENTO EMPRESA EDITAL Nº 07/2011;Migração;true
ENCAMINHA RELAÇÃO DE IMOVEIS;Migração;true
ENCAMINHA DECISÃO;Migração;true
ENCAMINHA CONSULTA;Migração;true
REVOGAÇÃO DOCUMENTO;Migração;true
VENDA DE ACOES;Migração;true
EXPOSIÇÃO MOTIVOS;Migração;true
CONFECCAO DE CASE - MALOTE;Migração;true
DESISTENCIA DE IMOVEL/LOTE;Migração;true
RECOMENDACåES DIVERSAS;Migração;true
RESOLUCAO DE DIRETORIA;Migração;true
INFORMA NOVOS ENDERECO;Migração;true
ACORDO DE COOPERAÇÃO TÉCNICA;Migração;true
ENCAMINHA CONTAS TELEFONICAS;Migração;true
bloqueio linha telefonica;Migração;true
VENDA DE LOTE DO PROG HAB DA SEDUH     ;Migração;true
CONVOCAÇÃO;Migração;true
ALIENAÇÃO DE IMÓVEL ;Migração;true
AUDIÊNCIA PÚBLICA ;Migração;true
SUSTAÇÃO DA VENDA DE IMÓVEL;Migração;true
APROVAÇÃO DE NORMAS;Migração;true
TERMO DE REFERÊNCIA ;Migração;true
ESTUDO DE IMPACTO AMBIENTAL - EIA;Migração;true
RELATÓRIO DE IMPACTO AMBIENTAL - RIMA;Migração;true
RELATÓRIO DE IMPACTO DE VIZINHANÇA -RIVI;Migração;true
SOLICITAÇÃO MORADIA;Migração;true
REQUER CADASTRAMENTO;Migração;true
AUTUADO INDEVIDAMENTE;Migração;true
VENDA DE LOTE /ASSENTAMENTO;Migração;true
EXTRATO DE DENUNCIA;Migração;true
ENCAMINHA COPIA OFICIO;Migração;true
ATESTADO DE CAPACIDADE TECNICA;Migração;true
COMUNICA EXECUCAO DE SERV FORA DO PRAZO;Migração;true
COMUNICA INVASAO DE IMOVEL;Migração;true
COMUNICA PERMUTA DE LOTES;Migração;true
COMUNICA PORCENTAGEM ADICIONAL;Migração;true
REQUER DECLARACAO DE QUITACAO;Migração;true
DEVOLUCAO CAUÇÃO;Migração;true
DEVOLUCAO DE DIFERENCA DE PRESTACOES;Migração;true
REQUER EPCV;Migração;true
REQUER EPCV POR TERMINO DE FINANCIAMENTO;Migração;true
incluir documento;Migração;true
JUNTAR AO PROCESSO COPIAS DOCUMENTOS;Migração;true
JUNTAR CERTIDAO DE OBITO;Migração;true
JUNTAR CERTIDAO POSITIVA;Migração;true
JUNTAR COPIA DO FORMAL DE PARTILHA;Migração;true
JUNTAR CUMPRIMENTO EXIGENCIA DE CARTORIO;Migração;true
QUITACAO EM ESPECIE;Migração;true
QUITACAO COM 50% DE DESCONTO;Migração;true
QUITACAO PELO FGTS;Migração;true
QUITACAO PELO SEGURO;Migração;true
QUITACAO POR TERMINO DE FINANCIAMENTO;Migração;true
QUITACAO TOTAL;Migração;true
QUITACAO P/X.N NUMERO DE PRESTACAO;Migração;true
QUITACAO 30/ DE DESCONTO;Migração;true
QUITACAO 40 % DE DESCONTO;Migração;true
CARTA REGULARIZACAO DO LOTE;Migração;true
COPIA DO CPCV;Migração;true
COPIA PROCESSO;Migração;true
DESARQUIVAMENTO PROCESSO;Migração;true
SEGUNDA VIA DO CPCV;Migração;true
ENVIAR CORRESP A OUTRO ENDERECO;Migração;true
INCORPORACAO DE FUNCAO;Migração;true
LICENÇA PRÉVIA;Migração;true
LOTE;Migração;true
MODIFICACAO DE CONSTRUCAO;Migração;true
MORADIA;Migração;true
PERMUTA;Migração;true
PCU/REPL;Migração;true
PERMANENCIA NO LOTE;Migração;true
RATIFICAÇÃO DOCUMENTO;Migração;true
RETIFICAÇÃO DOCUMENTO;Migração;true
TRANSFERÊNCIA IMOVEL;Migração;true
TRANSFERÊNCIA LOTE;Migração;true
HORARIO ESPECIAL;Migração;true
FAZER OU RENOVAR INSCRICAO;Migração;true
SEGUNDA VIA DO EPCV;Migração;true
CONVOCAÇÃO INSCRITOS;Migração;true
REVISAO DE INDICES;Migração;true
SALARIO FAMILIA;Migração;true
REGULARIZAÇÃO LOTE;Migração;true
RE-RATIFICACAO/JUNTAR DOCUMENTO;Migração;true
LAVRATURA EPCV/FICHA DESCRITIVA;Migração;true
COPIA TAXA EPCV;Migração;true
AUXILIO FUNERAL;Migração;true
DEVOLUÇÃO TAXA PAGA INDEVIDA;Migração;true
JUNTAR CERTIDAO ONUS;Migração;true
JUNTAR TAXA EPCV E PROCURACAO;Migração;true
REVISÃO REQUERIMENTO;Migração;true
CUMPRIR EXIGENCIA ;Migração;true
COPIA DO TERMO DE OCUPACAO;Migração;true
ABONO DE PONTO ANUAL;Migração;true
JUNTAR DOCUMENTO ORIGINAL;Migração;true
COMUNICA DESOCUPACAO DE IMOVEL;Migração;true
SALDO DEVEDOR DO IMOVEL;Migração;true
INVENTÁRIO PATRIMONIAL DA SEDUH;Migração;true
REGISTRO EPCV;Migração;true
EXCLUSAO DE NOME ;Migração;true
DEVOLUÇÃO IMPORTANCIA;Migração;true
SOLICITA COPIA DOCUMENTO;Migração;true
INFORMACOES DE CADASTRO/IDHAB;Migração;true
DESAUTORIZA TRANSACOES LOTE/IMOVEIS;Migração;true
INFORMA FREQUENCIA DE SERVIDOR;Migração;true
AUTORIZACAO P/PERMUTA DE LOTE;Migração;true
REVISAO DE PROCESSO;Migração;true
CALCULO/ATUALIZACAO MONETARIA;Migração;true
RETIFICAR ENDERECO;Migração;true
BUSCA DE PROCESSO/REQUERIMENTO;Migração;true
DECLARACAO DE RETENCAO/IMPOSTO;Migração;true
DECLARACAO PARA FINS DE INVENTARIO;Migração;true
PROPORCIONALIDADE DE IMOVEL;Migração;true
INFORMACOES SOBRE REQUERMENTO/processo;Migração;true
SE HA TITULO DE CONCESSAO/USO;Migração;true
PRAZO PARA ENTREGA DE DOCUMENTO;Migração;true
ATUALIZACAO DE ENDERECO;Migração;true
RENUNCIA DE DIREITOS;Migração;true
CERTIDÃO POSITIVA;Migração;true
CANCELAMENTO CARTA CONVITE;Migração;true
AJUDA DIVERSAS;Migração;true
RECONSIDERACAO;Migração;true
SUSPENSAO DO DOCUMENTO;Migração;true
PUBLICAÇÃO DE PORTARIAS;Migração;true
DEVOLUCAO DE DOCUMENTO;Migração;true
AVISO PRELIMINAR DE SINISTRO;Migração;true
ASSINATURA DE DOCUMENTO;Migração;true
AUTORIZACAO PARA LICITACAO;Migração;true
INCORPORACAO SHIS/IDHAB;Migração;true
INFORMA OCUPACAO INDEVIDA DO LOTE/IMOVEL;Migração;true
PARCELAMENTO DE DIVIDA;Migração;true
INCORPORACAO CEF/BNH;Migração;true
BAIXA DE HIPOTECA;Migração;true
TERMO DE DESISTENCIA;Migração;true
EXONERACAO;Migração;true
REINTEGRACAO DE POSSE;Migração;true
AMORTIZACAO DE PRESTACAO;Migração;true
SUBSTITUIÇÃO DE ASSOCIADO;Migração;true
ENCAMINHA PROPOSTA DE SIMBOLO IDHAB;Migração;true
AMPLIAÇÃO DE ÁREA;Migração;true
DESBLOQUEIO;Migração;true
SOLICITACAO DE VAGAS;Migração;true
ISENCAO DIVERSAS;Migração;true
